gene_symbol	GSM121470	GSM121471	GSM121472	GSM121473
PILRB	1574.450061	399.3840311	1521.3883	1413.435366
PIK3R5	30.3655254	13.29403188	49.49148297	35.81121705
PIK3CA	66.59371177	43.22104766	117.8222209	89.88825321
PIK3C3	107.6019568	24.26791239	172.9852074	124.5738726
PIK3C2A	1038.634851	819.7810787	208.7848203	187.0368045
PIK3AP1	74.44333781	45.12902024	80.13790888	68.08511787
PIGU	43.40333803	34.04272733	60.35291979	45.68243741
PIGU	288.9920188	224.6263005	269.6454195	214.9630361
PICALM	309.7943887	187.3347537	252.5264722	237.2477416
PICALM	3236.721549	2513.00851	2786.856896	2464.347069
PICALM	250.0851767	221.693451	177.0911245	177.8618301
PHLPP2	61.50781033	57.86706648	72.20457308	65.69467345
PHLDB2	1231.238809	942.1414668	348.9120539	351.0365711
PHLDB1	0	0	55.82151907	31.13089705
PHLDA2	61.93821816	2.587510585	70.91361705	74.66174108
PHKA2	277.2656842	0.699792491	119.0348493	125.8377524
PHGR1	34.87316126	29.00239849	45.50257388	37.65046677
PHF20L1	80.29080792	71.05780048	81.58745427	89.62619397
PHF20	77.97774562	46.06275204	111.272674	70.15161454
PHF2	67.10311209	47.77628156	89.61555688	85.15764878
PHF17	32.43958476	31.95651527	24.98652654	26.56661805
PHC2	67.39578941	55.42437547	99.04098643	76.35303853
PHB	757.3223203	549.2297567	585.6946645	519.3327554
PHACTR4	99.82322148	72.48472902	123.6213695	89.91629645
PHACTR2	177.5204425	129.4403436	116.4355311	115.8137448
PGM2L1	46.92660587	32.18437824	63.16014478	54.92510241
PGD	270.4713169	157.0897425	191.3631994	175.39886
PGAP3	42.64176936	43.87222938	52.57914036	53.2512111
PGAM5	86.28512305	49.36018236	42.90518968	44.17680555
PGAM1	475.3879771	365.538785	353.8699053	347.981792
PFKFB3	39.51447672	0.931706356	48.99444072	31.02742717
PFDN1	93.06632496	36.09551949	98.09235132	80.29843225
PFDN1	13552.42747	13137.44546	6255.217702	6224.031685
PERP	743.7052294	589.7579704	748.749664	157.7673983
PELI2	35.19115669	26.82099035	54.57988045	39.14642856
PECI	334.2628205	106.8505154	192.1658163	214.8953456
PEBP4	29.50572247	21.76749609	26.34323914	23.21883543
PDXK	1266.350973	1014.172495	1081.706082	944.7796454
PDS5A	85.47798178	54.03998135	107.528418	89.55270134
PDPK1	24.84820341	0	48.67726201	39.78658803
PDLIM7	30.85973486	28.33298773	54.37294069	53.11486293
PDK4	60.70877086	0	64.98585639	57.07089374
PDK2	29.79131072	14.94173432	40.69847682	36.80916958
PDIA4	24.73477829	15.75596465	39.48971649	24.40148654
PDHB	147.6886228	28.45350192	57.93636614	53.1806195
PDGFRL	0	3.304519389	13.5613239	16.22349765
PDGFRB	38.50681604	24.92517046	53.35371398	49.729367
PDGFB	10633.32665	8252.561701	11519.81376	9282.630475
PDE1B	42.34909203	38.72252632	83.80093619	48.30979887
PDDC1	49.99009688	0	42.72145811	26.71650433
PDCD2	102.660875	70.96260439	157.1301399	91.69849268
PDCD11	402.4505603	0	46.5237346	38.63294717
PDAP1	3262.536904	1377.057943	818.6334173	587.2215706
PCYOX1L	14.95692518	19.15669285	33.03977137	39.81946631
PCSK5	21.87383215	8.019763728	37.70848727	30.64352489
PCNXL2	43.58765385	0	66.09017983	52.03664872
PCNX	102.6051751	0	114.5634031	80.02380191
PCNA	610.6919944	359.3733195	242.8631586	221.962242
PCMTD1	23.11948303	22.85414927	25.49130486	16.04266711
PCMT1	85.92763137	55.71300189	66.35900812	45.76076508
PCGF5	33.0786138	11.69797838	53.44074472	49.17333725
PCDHGA11*	67.44338745	39.95602452	60.33841467	57.03124641
PCDHGA11*	346.2079036	93.49673278	167.3871965	133.9219415
PCDH1	16.35853561	9.434539575	55.31867477	32.72355966
PBX2	44.8646992	59.17550627	119.0977048	84.60742108
PBX1	51.6124812	44.20845385	39.6541079	32.46246743
PBX1	251.0948628	177.3341012	167.4819633	143.4450389
PBX1	181.6240013	120.8048435	72.42311695	69.39251305
PAX8/LOC654433/LOC440839	89.93093053	81.28834135	81.89592991	70.72311642
PAX8	930.6683132	764.2929016	854.3121542	565.3207674
PAWR	992.681473	616.108044	129.6158537	114.8902519
PATL1	78.92464284	54.60305606	108.2246639	86.25713718
PATL1	252.5572367	197.7283431	204.5145118	164.0732592
PATL1	871.6862373	591.2446497	645.1076523	633.1979785
PARP8	68.04697114	38.98380919	105.0490088	82.71788693
PARP10	28.90821513	21.47481877	47.76440621	50.50877566
PARP1	253.8403584	215.0347887	278.8261959	244.4693593
PARM1	42.36225745	43.71829529	67.49330882	53.24444204
PARM1	93.01568874	9.996601561	21.18908509	16.0774794
PAQR8	18.0670015	41.85893347	72.31287801	43.04443887
PAQR7	23.24404812	14.09003318	53.83044905	40.01190095
PAPSS1	118.0228899	77.10882817	57.53989275	57.78841388
PAPSS1	21.27024846	28.17500274	17.93026724	18.38669514
PAPPA	71.3838977	61.99594345	92.90338498	71.81196773
PAPPA	40.89684539	19.00073331	51.85001612	44.4872152
PAPPA	415.3131716	261.699099	253.9286341	168.264273
PAPPA	110.9743287	63.55452614	85.46612442	54.53249705
PAN2	23.58634894	17.76926056	44.57908099	29.39028218
PALLD	233.0288741	106.3421278	219.3455176	217.4144021
PAK2	197.655427	118.0117499	76.86168488	83.37932058
PAK1	815.6694181	454.6838415	299.666191	311.83599
PAGE4	58.41495032	24.22335252	68.70690419	52.05598889
PADI4	65.36021357	32.60060793	70.11100019	56.25667279
PADI2	18.14396855	7.007039429	11.90773977	10.16905891
PACSIN2	3083.133807	2419.498611	3389.513853	2604.134883
PACSIN2	194.7762518	145.057565	112.9436642	115.5081702
PABPC4	334.7722208	223.0879723	130.9774014	125.438378
PABPC1L	61.41160153	8.171672373	68.5560509	64.20741473
PABPC1	14542.01609	9052.736437	10387.23144	8372.010397
PA2G4	641.494004	474.9808619	436.796666	363.1483496
P2RY1	9667.12285	8524.568308	9686.402842	8802.707174
P2RX1	13429.19513	9115.005816	5831.270642	4938.921217
OVCH1	29.58977858	0	49.26036799	43.08795424
OVCA2/ DPH1	76.24598707	44.60544177	88.39615946	68.82197817
OTUD3	55.85579602	25.07505366	106.7316032	72.65229791
OSMR	29.12088723	0	78.83438174	71.87579027
OSBPL3	45.2566235	32.27248525	28.24244337	24.91690195
OSBPL11	75.39226048	28.90618968	105.0664149	87.76663708
OPCML	75.45606211	50.91673961	57.79034789	58.10075755
OMG	20.04181389	0	58.43824343	41.9952349
OLIG2	5074.858687	9.969258005	33.82014704	38.64261725
OLFML1	23.37165139	18.09738323	21.92111034	26.10632211
OLFML1	38.40959451	20.33347849	28.24050935	25.23504767
OGG1	284.5309683	223.9720806	200.1465355	182.3941978
OGFOD2	37.4090229	48.2158039	61.81503629	45.61474684
ODZ2	8.642589172	15.53620348	30.00529943	13.31183577
ODZ1	45.80045645	0	69.02311589	64.90366068
OCIAD1	982.7881693	963.904912	1878.321688	1724.41652
OBSL1	147.5559559	90.58515042	174.4773011	130.6698927
OASL	40.57074816	0	60.57436469	44.43886479
OAS1	26.75415055	17.44620151	59.78141791	45.70757963
OAF	200.4971314	158.5774344	188.8605821	163.4737141
NUPR1	567.2025748	423.062538	305.5987867	280.3163557
NUP98	25.46090162	8.84918493	74.49348164	45.22794353
NUP88	321.7222555	213.1095998	300.9320048	279.5427491
NUP85	4708.417564	3597.50458	5027.265158	4231.756777
NUP43	62.91650983	49.61741433	94.70878941	85.54928713
NUP214	50.16833635	19.23669807	26.20302294	21.74221382
NUP205	23.9306752	23.4222876	31.57475385	25.2041034
NUMBL	52.10061432	0	74.62015972	49.25843398
NUMB	35.82714755	0	152.4778631	180.2851528
NUMA1	193.5042701	122.4879913	85.99314392	91.67238346
NUDT21	267.7835466	163.747392	104.140988	94.38870967
NUDT16L1	1078.234396	911.2918592	440.8484306	381.6259435
NUDT1	276.7937547	203.6122713	262.3222659	232.3488777
NUDCD3	123.9827724	70.45928042	128.7803586	114.5904793
NUDCD3	86.63350021	79.96167252	116.6917883	97.61464924
NUDCD2	145.4818965	121.8995985	161.6789468	134.557266
NUCKS1	250.9470051	189.8888443	369.0635391	295.097077
NUCKS1	462.5587857	346.0823258	337.7276363	273.4003126
NUCB2	155.3893784	117.6988181	170.6953318	130.701804
NTRK3	4087.633772	2925.301737	1398.496055	1387.32034
NSMCE2	68.18166347	44.10819414	35.15848647	34.27077289
NSMCE1	11078.54658	9290.46739	7927.40804	7352.387213
NSFL1C	47.37423001	39.60866008	23.37742479	26.58692522
NRXN2	47.98591549	0	70.16128462	83.29325685
NRP2	528.3342162	359.5140882	235.5061597	245.133694
NRAS	221.2529159	131.6288408	100.8686321	98.53330709
NR4A3	2030.633748	1791.046471	1413.090144	1200.139452
NR4A1	71.06894045	51.88996766	103.9408173	75.43438068
NR2F1	45.67082774	24.23955611	54.41839007	47.27993507
NR2C2	587.6585929	462.8504503	308.5336568	277.4153309
NR2C2	1238.295472	851.7750648	1123.87151	854.0365568
NR2C2	357.472436	240.5311357	152.8549963	133.2634089
NR2C2	327.2284375	180.7935674	59.75240766	61.22516125
NQO1	609.3045621	386.1588645	262.5156675	256.8296589
NPNT	27.09746408	0	39.21798717	17.13248542
NPNT	79.3104908	61.88251832	38.38152502	30.0362437
NPLOC4	31.13013224	9.222880196	19.77628601	15.62975458
NPHP4	29.16240893	14.17814019	33.52134148	30.27122671
NPHP3	0	11.40530106	35.00569917	32.41315001
NPC1	33.80676257	34.73239258	43.4341432	37.83033031
NPAS2	30.91442197	15.2830224	56.32629738	42.3810712
NPAS2	63.41679564	40.88671815	52.73966373	42.26309619
NOV	668.907438	512.9165014	701.0867937	620.1365979
NOTCH4	57.30500449	35.8919619	18.69613778	37.10894214
NOTCH3	71.73936393	52.32746456	70.48136435	57.76617269
NOTCH1	127.5161675	99.09608544	111.395484	11.9696283
NOTCH1	52.72343976	0	63.85735774	51.61116508
NOS2	35.02405718	0	78.44661143	60.82675384
nonO	2315.847292	1492.028482	1531.052581	1316.618498
NOLC1	359.5424445	301.5670165	307.0560682	229.6721988
NOL9	26.17082135	23.80205921	41.50496171	33.87333249
NOL12	28.61047419	24.34386671	42.40621342	39.18220786
NOL10	65.38856985	34.50655506	41.15587173	39.12418737
NMNAT2	40.95457067	0	73.65411847	61.27447867
NMI	43.89450932	28.25804613	62.01617401	41.75831788
NME4	26.22449574	16.09624002	43.42447312	33.5938671
NME1	1024.662294	649.7527706	352.3613724	339.9304811
NLRP7	153.7720576	106.8140573	90.62994855	77.46799906
NLRP2	191.0079047	123.4207104	80.75776118	111.4825148
NLRP1	40.41276317	29.53002785	46.3129268	50.04847973
NLRC5	58.92840154	37.79790903	55.71514816	44.19711272
NLRC5	39.49320951	27.31114891	48.71304132	34.2369276
NLGN4X	98.39528022	260.0746892	48.88516879	44.78698776
NKX3-1	514.7647233	371.2535883	221.383971	201.5332254
NKTR	63.51401717	27.07822232	53.28408938	51.02709209
NISCH	95.77637518	29.33659751	111.4680096	84.80372376
NIPBL	123.7579476	94.09018922	112.5858712	70.21253606
NINL	2.897404221	0	11.64471352	13.65802473
NINL	204.7991842	133.6573276	44.70382505	38.31963649
NINL	1216.554307	976.2571103	897.465865	777.7560439
NHP2L1	128.2250745	98.01955951	72.84956759	60.05604826
NHEDC2	37.01102225	26.92935185	43.42544013	23.97793692
NFU1	110.1125004	68.14824357	125.8948059	96.29758399
NFKBIL1	55.01017123	0	49.39574915	50.82402036
NFKBIB	2357.452032	1639.545954	1247.606019	1005.829778
NFKBIA	124.714972	95.92828383	141.8881556	126.0804715
NFKB2	50.52785348	40.61632076	60.99017824	52.54722908
NFKB1	22184.62407	16947.92799	13499.22069	12214.90898
NFIX	310.755464	253.2003167	459.5948528	333.9272938
NFIA	26.8270667	22.68401159	19.21735524	18.37799206
NFATC2IP	85.08200658	31.42078412	82.27983219	101.2747755
NFATC1	42.95672661	34.85189405	51.05030029	51.38681917
NF2	151.9795356	108.4182126	102.733024	90.47426022
NF1	436.4750586	368.6762049	505.8826374	434.107416
NEO1	66.30711079	53.62273894	157.7790024	108.3600451
NEO1	27.38811596	22.57767553	34.85581289	24.82020112
NEK3	0	0	24.06593467	17.48060839
NEK2	6211.516135	5089.438878	3980.416824	3329.587384
NEFH	50.4660773	42.75519448	70.84495946	66.45764297
NDUFV3	70.25369739	58.03821688	74.61242366	63.31003107
NDUFAB1	39.80209042	37.05760757	59.36270333	47.506215
NDRG1	91.03885091	49.56576539	50.94006135	40.61241309
NDC80	142.0274939	117.9479483	213.659509	170.600565
NCOR1	68.11077277	52.12593242	36.53453923	32.71679061
NCOA7	63.75909645	41.74247018	96.90389817	69.44086346
NCOA4	531.9587565	398.0614132	480.6920721	435.5821036
NCOA4	543.1341691	372.0192078	355.4364587	331.0746195
NCOA3	56.29025474	29.91790126	59.6402347	57.86867556
NCOA2	40.47352663	26.48577861	44.12942214	38.9530269
NCKIPSD	33.79866077	35.22457659	52.30934505	39.19961401
NCK1	86.98795371	67.14463379	72.02664356	56.0710072
NCAPH2	79.40973778	53.08295689	94.40514881	65.56509434
NCAPH	24.02283311	0	39.01201441	26.69716416
NCAPD3	216.991372	161.3978716	199.5121781	184.5912406
NCAPD2	95.62446654	0	57.9663434	70.48329837
NCAPD2	138.4981498	76.67436944	81.78569096	73.95582505
NCAM1	119.9187098	0	82.14348402	121.8604475
NBPF11	32.99759585	24.45425366	50.79501011	30.87077183
NBPF10	1419.025238	859.1264305	389.7410768	433.8008744
NBN	154.7179421	8.782345126	138.1448666	106.1040148
NBN	21.9052266	153.4307696	117.5862709	124.0449191
NBL1	202.7595575	102.5778316	136.2804747	113.851685
NAV3	14.71387135	16.30081033	52.6661711	48.58152819
NAT8L	173.5870213	140.0861015	74.652071	73.74308323
NAPEPLD	185.6100842	148.3803135	160.1472057	127.0300736
NAGA	0	8.70335263	3.902845355	0
NAA40	101.5337128	107.7822218	73.9732312	69.26486796
NAA25	36.20388099	30.82631495	106.4695439	72.06048885
NAA25	40.37529238	23.72205399	78.03950095	66.10468495
N4BP2L2	96.54604565	57.41842961	104.5200553	64.70252297
N4BP1	54.58583975	34.72530351	70.90394697	51.55121057
N4BP1	25.90244941	33.66295572	42.75240237	31.71303603
MYST4	167.5724517	124.1539228	243.5661736	159.1531212
MYST3	136.7886711	117.6046347	187.8152461	178.208019
MYST3	181.636154	16.38790462	197.976569	167.7846369
MYOM2	119.1541029	58.32684331	125.4586852	114.1746658
MYO5A	59.02967397	41.41536023	73.16964733	62.7878466
MYO5A	35.68739159	25.09935904	60.8567311	44.63129943
MYO5A	25.32114566	8.80462506	27.38664105	17.70785534
MYO19	20.88541323	18.49335843	62.61765315	58.52527417
MYO10	38.49972697	45.13307113	97.96277222	85.08705718
MYO10	63.18488177	69.01412284	140.7567559	86.26100521
MYO10	0	21.2216377	28.08965606	28.84392251
MYLK	31.72358868	0	58.28835715	41.22839735
MYH11	1365.348824	1019.598672	1308.169747	1168.179829
MYCL1	66.35268338	0	76.01071761	112.8788747
MYC	727.2160523	627.5498031	539.3517605	463.3284717
MYBL2	105.5511901	61.96657444	128.473817	95.75896038
MXRA7	42.77747441	39.03241995	39.25473348	48.27595358
MXRA7	54.34481136	10.03204691	26.00768727	35.18072766
MXI1	94.47907535	74.88387288	152.9729713	124.3089124
MXD1	85.52760527	36.55327087	106.2374619	90.63865162
MVP	374.7272326	246.1963154	264.8413224	240.1419973
MVP	36.29907707	10.65993598	53.00849203	53.66895867
MVK	0	0	24.53396667	17.6217916
MUTED/EEF1E1-MUTED	38.74986987	0	39.9122991	50.26315556
MUC4	39.8638666	0	32.67811028	23.21303339
MUC20	45.38929038	32.79707644	48.88420178	39.73920462
MUC1	32.56009896	33.20014071	59.67021196	32.87828099
MTR	274.9455328	185.3093051	295.1638006	257.8730609
MTMR9	30933.75994	23736.5876	23081.26981	24313.18322
MTMR4	129.8373316	110.7454531	183.359272	131.8003254
MTMR14	26.97087355	27.47217207	51.90320158	42.45939887
MTHFR	373.0025631	267.510111	208.2094504	212.6499524
MTAP	0	144.2139657	33.17031748	33.61900932
MTA3	130.2971084	72.20622983	130.0297333	138.7173355
MTA2	31.33976617	21.76547065	55.30610366	57.43835688
MTA1	2042.898852	1705.360881	1878.826466	1585.11898
MTA1	1550.772567	1088.130738	307.0928145	294.9220485
MT2A	958.8412905	741.6828189	567.2973323	601.7914841
MST1R	38.16451523	38.64049565	76.6063947	65.59023655
MSN	283.6144528	149.0335206	287.3610109	258.1051428
MSL1	28.52439262	27.30709801	52.33158624	46.42219874
MSH6	71.45985203	46.44151093	67.49717685	58.270951
MSH6	23.14581387	24.78440178	32.3067791	35.68550598
MSH3	337.541009	325.632384	183.1039819	144.2176785
MSH2	16.48917705	21.91535384	61.13232845	41.39182175
MSH2	15.81065176	0	58.38312396	37.72589342
MRPS6	41.10951749	0	41.74768079	28.71724443
MRPS25	96.27362281	74.69044254	81.41822782	74.52249189
MRPL9	32.25324349	31.61218901	25.43038334	23.85125884
MRPL50	53.817182	44.88394096	51.82584092	37.19984092
MRPL28	22.65362986	29.83688331	49.46343973	37.5489309
MRPL24	94.32919216	60.16291246	100.1791552	81.71800038
MRPL16	91.96043002	81.63570579	130.5403136	91.80776461
MRPL14	55.53780059	43.95122188	84.92073176	68.00969123
MRE11A	55.94187758	21.34215189	76.99029698	64.84564019
MRC2	6.989823116	0	69.66714339	63.40673189
MR1	19.60431699	50.77090731	44.56264184	40.98277725
MPZL3	77.18174432	62.14582664	86.90599972	81.31765896
MPO	23.60660342	0	21.05080291	13.79050486
MOV10	71.78594925	57.62097447	49.55047047	54.6088907
MORC4	109.1767431	60.49103514	61.15553665	58.20712845
MORC4	127.58402	87.63002092	70.15354855	53.473623
MON2	89.53698077	67.11526478	74.09894227	69.29871325
MOBKL2A	48.90243098	34.84277953	81.37954749	70.59450432
MNAT1	108.7139281	87.27455469	233.9241342	172.0936258
MMP9	53.77464758	16.50841881	62.05968938	57.44996098
MMP8	33.84119519	4.80031318	57.87931265	46.96275636
MMP2	163.0911467	107.3852338	55.38539834	50.35985639
MMP13	42.41694456	38.43795079	50.86270069	50.64512383
MMP11	17.33581456	0	42.19057057	20.56246373
MLST8	198.2600234	144.7972949	158.3234281	131.9095973
MLLT6	44.17503395	35.16077496	89.11851463	59.23505824
MLLT6	340.9549027	164.691251	155.9059074	143.3560742
MLLT4	38.16856613	31.89473909	61.73574161	45.08869434
MLLT3	22.60198092	19.96079594	21.03146274	19.69409031
MLLT3	81.6114004	44.74114683	44.42049163	35.62168343
MLLT10	47.16054518	29.12493813	70.6389867	55.98494346
MLL5	582.9605649	413.5307769	587.7234478	530.3914619
MLL4	36.15830839	29.65459294	24.63840357	11.61667028
MLL3	91.84396673	61.68706254	69.42442432	73.34564283
MLL3	85.42734557	61.86732746	52.51725183	46.11565712
MLL2	34.65643826	49.63665609	67.22544753	58.58426168
MLL	186.0597338	160.08133	195.6141678	176.5196226
MLH3	2.288756917	19.41189937	23.51570697	16.51650115
MLH1	56.05125181	31.43698771	74.18500601	54.63016488
MLH1	125.9342921	28.39577664	103.2213632	75.67709976
MLF2	1246.059016	920.6291772	1483.381974	1359.978182
MLF2	387.8096051	190.6787693	146.5230262	141.7585765
MKL1	255.3634958	169.0024184	112.8343923	119.3704012
MKI67IP	217.1321407	188.5885063	247.9825003	236.364863
MKI67	288.1170251	249.5788146	277.8243754	271.3222118
MINA	1060.270693	797.5527931	920.5367482	860.5580606
MINA	73.97444646	46.71595921	57.69364707	50.50780865
MICA	115.4404429	0	133.0893474	101.6934901
MGMT	47.07547634	42.13743266	52.40797989	36.52100112
MGEA5	1602.867105	1118.438538	441.6017301	576.0951735
MGEA5	13291.07067	7656.385084	4016.576164	3970.548504
MGAT4A	144.9289491	136.1121713	113.142868	82.58153877
MFSD8	685.5019384	477.3810185	402.9184985	321.6124436
MFSD6	90.296524	53.38879962	71.69689374	51.41679642
MFSD5	38.5341596	16.39904458	53.37208713	61.46401229
MFSD2A	22206.24573	14371.80144	6486.171187	5649.152041
MFI2	214.4474086	142.5460088	134.2603944	105.7655619
MFI2	20.09346283	24.64869673	18.36348694	19.21928925
MFHAS1	111.9698367	66.6200426	145.3568143	67.16646002
MFAP3L	65.19919041	38.61416482	75.32800977	59.64893778
METTL13	77.63747025	56.57786844	80.62818207	74.46253738
METAP2	50.67571123	28.17804091	55.0537145	45.21924046
MEN1	61.94429451	33.35407481	124.1406529	69.91856554
MEIS3	116.5129179	86.51906236	101.5842182	116.1657358
MEIS1	104.3764299	46.665323	75.21486981	58.73221394
MEGF9	25.93181841	36.64441606	30.15615272	32.36383259
MEGF8	54.31544236	38.99596188	66.99820059	48.30012879
MED27	0	38.87443496	75.72061513	45.32851239
MED21	186.5083706	131.9924089	160.1375356	152.3347459
MED13L	38.11387901	0	25.08322737	24.00598016
MECOM	374.8254669	271.0445188	711.7151815	493.0668769
MEAF6	3116.912213	2171.424705	3020.99764	2568.542209
ME2	0	1.25071451	0	0
MDN1	12.24991313	16.00003121	30.0478478	22.05165646
MDM4	267.3561769	198.3744612	226.6087167	187.8781017
MDM2	7.149833555	0	4.279978578	0
MDK	319.2228519	229.9046196	125.1627807	119.0532225
MDFIC	712.2074782	512.4546992	600.9318137	458.7380835
MCM7	55.0091585	26.35716262	63.10405831	51.82584092
MCM5	31.2364683	34.90455571	29.52566333	21.30222505
MCM4	82.89654754	54.16961006	84.32021962	70.96776951
MCM3	90.98517652	67.9244315	86.78705771	50.74279166
MCM2	458.9696907	368.378464	489.9637474	425.5232836
MCL1	114.9543352	90.72693183	49.84927603	51.30268945
MCC	19.58710068	0	36.9987032	22.88038254
MCAM	33.39053288	27.74459491	17.54926598	19.36820853
MBTPS1	21.22872677	16.28258129	11.4319717	21.72674168
MBOAT2	85.26733513	82.6696973	136.434229	90.52841268
MBNL3	78.46689145	56.65179732	94.70492137	71.18631338
MBD4	172.0729985	80.84578083	53.58482895	56.88136012
MBD2	1398.132735	1031.273358	1291.895965	1062.249875
MAX	35909.79395	31110.24842	22001.40297	21354.7162
MAVS	73.90456849	63.56971701	186.8733801	188.615929
MATR3	272.9261606	174.5035368	130.2589142	123.0479336
MATK	52.56342932	37.67942029	85.27078875	82.37073096
MAT2B	98.17653177	83.60241638	101.3163569	95.78797063
MAST2	4877.071605	4119.701687	3753.234671	3416.051461
MARVELD3	8.959571878	1.96671059	0	0
MARK2	36.04893417	7.372632901	57.1946708	43.75228892
MARCKSL1	4122.448195	3172.924981	4141.971993	3680.038915
MARCKSL1	3028.318079	1944.366854	799.4953567	722.1530687
MAPKAPK3	131.3371762	120.3632957	99.28177149	94.21851622
MAPKAPK3	104.9911536	0	45.74916099	40.94699794
MAPK8	3461.604068	2188.631904	1123.749667	1080.518595
MAPK4	23.83446639	16.66032745	36.2502388	19.93294135
MAPK3	219.9211834	164.0451329	102.7862094	119.2988426
MAPK13	644.7752307	412.0086522	343.897149	240.0781748
MAPK10	123.1482876	76.34928494	75.74962538	74.35810049
MAPK1	121.5978066	101.0587451	257.0830151	181.3507959
MAPK1	213.8306595	200.2692684	350.5714401	242.4985965
MAPK1	309.7883123	62.40407134	154.3838364	133.7082327
MAP4K5	86.9747883	105.6089154	198.8826557	158.1629047
MAP4K5	92.7847876	66.8661346	69.09080647	71.82647285
MAP4K4	84.19789827	37.96095764	91.50315701	89.11948164
MAP4	53.22676374	34.60175114	66.94501513	74.43449414
MAP4	0	0	2.494881322	8.160582743
MAP3K9	19.3673395	0	29.80512872	19.82076839
MAP3K7	56.76319699	34.93291199	61.09945017	41.41889798
MAP3K5	14.42321947	27.28177991	68.11509513	40.23527986
MAP3K14	115.0333277	84.90072893	51.10058472	57.84256634
MAP3K1	48.32315268	40.91304898	63.89023602	40.47509791
MAP3K1	189.5009709	101.5539673	175.0371989	137.3538539
MAP2K5	30.87998934	26.73490878	52.85763874	28.4097358
MAP2K4	621.6111878	453.4381906	416.2177631	386.9928393
MAP2K3	1136.026521	713.0733575	485.1142009	442.0272137
MAP2K1	66247.36006	66057.47425	63261.68065	63254.42809
MAP2K1	145.829261	109.2496593	79.44359695	89.58557962
MAP1S	213.6655854	165.6543519	192.3853272	168.7158659
MAP1B	204.6827209	139.4055507	175.6812264	151.8618789
MANF	157.5191376	43.38308354	136.8219993	140.9627287
MAN2B2	90.08081372	61.18778946	57.56503497	50.97680766
MAN2A2	31.52205655	27.09746408	75.99621248	46.4763512
MAN2A1	290.905055	115.9630086	173.4290642	144.5861087
MAGI2	13.55025113	34.49136419	99.91612891	57.68204297
MAGI1	168.5811251	133.2866705	129.7908822	83.67812614
MAGED2	188.4983739	139.4653015	192.3089335	183.0711036
MAGED1	335.4426443	256.5696504	332.2988519	314.6200068
MAGEB2	285.0150505	235.9262783	286.8823418	269.6454195
MAGEA4	76.32295411	0	80.98597513	68.78426485
MAG	2.969307646	6.053053138	46.54017375	33.04073838
MAFK	45.27991616	36.29401345	69.94950981	50.03204059
MACF1	48.29277095	33.22140792	59.13062135	44.95911523
MACF1	25.41937992	11.27567235	51.04063021	45.28596403
LYZ	103.3819347	70.70537242	52.0579229	40.41611041
LYST	42.52733151	22.97567618	58.49432991	41.65097996
LYRM2/ANKRD6	0	0	28.34591325	19.82076839
LYAR	253.3218436	192.8632156	197.3431786	163.7734867
LUC7L2	71.34946508	44.04236706	56.60286174	61.42049692
LSS	102.8988652	83.96092078	107.9809778	61.13522948
LSM3	336.7338678	249.639578	197.977536	174.6358905
LSAMP	39.44156057	22.26676917	54.67271325	47.53425824
LRRC8D	136.5243501	120.1516363	112.3170429	104.2483259
LRRC57	158.1703193	122.2348102	54.5972866	63.31293209
LRRC33	37.75334916	156.8314978	27.12554882	16.23896978
LRPPRC	65.62757278	48.45581956	81.05366571	60.4351155
LRP11	140.8750137	127.9151808	171.9959579	151.5785454
LRP1	36.28287348	31.90689178	33.46235398	28.41166981
LRCH1	55.00510761	51.59323944	83.95275648	63.32066816
LPP	1279.46474	901.3023467	838.6591914	621.4188508
LPP	104.6549291	93.89372071	185.2062578	145.9844026
LPP	252.5977457	184.4089932	221.9283967	171.7880511
LPP	226.6578255	151.3850665	162.7300847	130.5151714
LPL	39.84057394	37.74828554	91.23819675	64.90946273
LPCAT2	23.29569706	16.96718291	31.42099953	37.70365223
LONRF1	119.5784344	102.0674185	106.7586794	91.88899331
LONP2	0	0	22.05165646	14.626
LOC729082	66.23723281	54.09973208	113.9599899	87.3953059
LMO2	17.07554441	25.09530814	13.19579477	20.51604734
LMO1	32.96113778	8.211168621	41.80376727	43.22140138
LMAN1	23.34126966	13.25656108	41.34733937	55.61651331
LIX1L	169.3285156	55.32614121	84.88301843	63.73164667
LITAF	370.4292307	281.2426525	195.644145	202.8502906
LIMS1	37.02317494	32.18235279	50.01560145	40.21110466
LIMK2	44.52037293	11.3820084	60.45155464	67.2225465
LIMK1	8288.869893	7109.669922	6350.539574	5958.978588
LIMK1	54.89775883	12.0028084	29.26843914	24.82503616
LIG4	51.76438985	16.34030657	28.88840489	19.50649071
LIG3	601.0802281	328.8022111	425.8356273	338.9392977
LIG1	1.334770627	13.58974738	19.69989236	24.00501315
LIFR	84.07232045	3.088809114	74.16566584	67.2573588
LIF	1214.17643	848.387502	814.1784102	773.2971688
LHX4	90.83529333	66.31116169	150.6976009	147.5364509
LGALS8	379.0029546	461.3759237	766.1519447	603.7187315
LEPROT	288.1423432	188.7211732	133.8716571	139.5102823
LENG8	33377.79686	24605.55974	16365.10054	14391.08081
LENG8	11.60987137	17.66393723	53.47749103	72.63199073
LDOC1	616.0412041	484.4954067	167.3108029	143.6771209
LDLRAD3	1920.676194	1281.217766	1233.715913	1121.111668
LDHA	1409.772988	1058.415382	965.6370466	981.4282916
LDB3	0	0	46.71810327	27.5084841
